vessel,begin_date,end_date,begin_port_id,end_port_id
119,2019-11-24,2019-12-04,156.0,7.0
119,2019-12-06,2019-12-08,7.0,154.0
119,2019-12-08,2019-12-17,154.0,156.0
120,2019-02-06,2019-02-18,156.0,149.0
120,2019-02-20,2019-02-22,149.0,34.0
120,2019-02-25,2019-03-08,34.0,156.0
120,2019-03-12,2019-03-27,156.0,14.0
120,2019-03-28,2019-04-07,14.0,156.0
120,2019-04-10,2019-04-18,156.0,7.0
120,2019-04-19,2019-04-30,7.0,156.0
120,2019-05-01,2019-05-12,156.0,14.0
120,2019-05-13,2019-05-25,14.0,156.0
120,2019-05-29,2019-06-07,156.0,30.0
120,2019-06-09,2019-06-19,30.0,156.0
120,2019-06-20,2019-07-03,156.0,7.0
120,2019-07-04,2019-07-15,7.0,156.0
120,2019-07-17,2019-07-27,156.0,14.0
120,2019-07-28,2019-07-30,14.0,34.0
120,2019-07-30,2019-08-09,34.0,156.0
120,2019-08-11,2019-09-07,156.0,99.0
120,2019-09-07,2019-09-07,99.0,32.0
120,2019-09-09,2019-09-20,32.0,70.0
120,2019-09-21,2019-10-12,70.0,7.0
120,2019-10-12,2019-10-30,7.0,34.0
120,2019-10-31,2019-11-01,34.0,14.0
120,2019-11-02,2019-11-04,14.0,34.0
120,2019-11-06,2019-11-17,34.0,156.0
120,2019-11-19,2019-11-29,156.0,34.0
120,2019-11-30,2019-12-01,34.0,14.0
120,2019-12-02,2019-12-12,14.0,156.0
120,2019-12-14,2019-12-23,156.0,30.0
121,2019-01-11,2019-01-19,65.0,99.0
121,2019-01-20,2019-02-01,99.0,51.0
121,2019-02-02,2019-02-14,51.0,99.0
121,2019-02-15,2019-02-24,99.0,65.0
121,2019-02-25,2019-03-09,65.0,99.0
121,2019-03-10,2019-03-19,99.0,65.0
121,2019-03-20,2019-03-30,65.0,99.0
121,2019-03-31,2019-04-08,99.0,51.0
121,2019-04-09,2019-04-19,51.0,99.0
121,2019-04-21,2019-04-29,99.0,51.0
121,2019-05-01,2019-05-17,51.0,115.0
121,2019-06-19,2019-06-26,115.0,99.0
121,2019-06-30,2019-07-12,99.0,65.0
121,2019-07-13,2019-07-23,65.0,99.0
121,2019-07-24,2019-08-05,99.0,65.0
121,2019-08-06,2019-08-16,65.0,99.0
121,2019-08-18,2019-08-31,99.0,65.0
121,2019-09-01,2019-09-09,65.0,99.0
121,2019-09-11,2019-09-24,99.0,51.0
121,2019-09-26,2019-10-08,51.0,99.0
121,2019-10-10,2019-10-18,99.0,51.0
121,2019-10-19,2019-11-04,51.0,99.0
121,2019-11-05,2019-11-19,99.0,65.0
121,2019-11-21,2019-11-29,65.0,99.0
121,2019-12-01,2019-12-14,99.0,65.0
122,2019-02-24,2019-03-05,99.0,51.0
122,2019-03-06,2019-03-19,51.0,99.0
122,2019-03-20,2019-03-31,99.0,65.0
122,2019-04-01,2019-04-10,65.0,100.0
122,2019-04-11,2019-04-19,100.0,112.0
122,2019-04-21,2019-05-02,112.0,100.0
122,2019-05-04,2019-05-24,100.0,51.0
122,2019-05-25,2019-06-05,51.0,100.0
122,2019-06-07,2019-06-16,100.0,51.0
122,2019-06-17,2019-06-25,51.0,100.0
122,2019-06-26,2019-07-05,100.0,51.0
122,2019-07-07,2019-07-18,51.0,99.0
122,2019-07-19,2019-07-29,99.0,51.0
122,2019-07-31,2019-08-09,51.0,115.0
122,2019-09-03,2019-09-16,115.0,100.0
122,2019-09-19,2019-09-27,100.0,65.0
122,2019-09-28,2019-10-10,65.0,100.0
122,2019-10-11,2019-10-28,100.0,65.0
122,2019-10-29,2019-11-07,65.0,100.0
122,2019-11-09,2019-11-18,100.0,108.0
122,2019-11-19,2019-11-29,108.0,100.0
122,2019-11-30,2019-12-11,100.0,98.0
122,2019-12-13,2019-12-22,98.0,100.0
123,2019-01-12,2019-01-24,99.0,130.0
123,2019-01-25,2019-02-10,130.0,99.0
123,2019-02-13,2019-02-27,99.0,151.0
123,2019-02-28,2019-03-16,151.0,99.0
123,2019-03-19,2019-03-29,99.0,151.0
123,2019-03-30,2019-04-23,151.0,99.0
123,2019-04-24,2019-05-07,99.0,51.0
123,2019-05-09,2019-05-25,51.0,99.0
123,2019-05-31,2019-06-11,99.0,111.0
123,2019-06-11,2019-07-01,111.0,99.0
123,2019-07-08,2019-07-24,99.0,151.0
123,2019-07-25,2019-08-09,151.0,99.0
123,2019-08-15,2019-08-26,99.0,151.0
123,2019-08-27,2019-09-11,151.0,99.0
123,2019-09-24,2019-10-03,99.0,151.0
123,2019-10-05,2019-10-15,151.0,115.0
123,2019-10-17,2019-11-09,115.0,99.0
123,2019-11-16,2019-11-29,99.0,151.0
123,2019-11-29,2019-12-14,151.0,99.0
123,2019-12-15,2019-12-25,99.0,151.0
124,2019-01-01,2019-01-21,21.0,99.0
124,2019-01-22,2019-02-01,99.0,51.0
124,2019-02-27,2019-03-10,51.0,99.0
124,2019-03-11,2019-03-22,99.0,51.0
124,2019-03-23,2019-04-05,51.0,99.0
124,2019-04-07,2019-04-17,99.0,22.0
124,2019-04-17,2019-05-02,22.0,99.0
124,2019-05-03,2019-05-12,99.0,65.0
124,2019-05-13,2019-06-02,65.0,169.0
124,2019-06-08,2019-06-10,169.0,39.0
124,2019-06-11,2019-06-26,39.0,169.0
124,2019-06-30,2019-07-04,169.0,51.0
124,2019-07-05,2019-07-15,51.0,108.0
124,2019-07-16,2019-07-27,108.0,51.0
124,2019-07-28,2019-08-07,51.0,65.0
124,2019-08-08,2019-08-16,65.0,112.0
124,2019-08-17,2019-08-26,112.0,169.0
124,2019-08-26,2019-08-30,169.0,51.0
124,2019-08-31,2019-09-10,51.0,99.0
124,2019-09-12,2019-09-23,99.0,51.0
124,2019-09-24,2019-10-04,51.0,115.0
124,2019-10-05,2019-10-12,115.0,99.0
124,2019-10-13,2019-10-22,99.0,22.0
124,2019-10-23,2019-11-05,22.0,99.0
124,2019-11-06,2019-11-18,99.0,130.0
124,2019-11-19,2019-12-02,130.0,99.0
124,2019-12-03,2019-12-12,99.0,51.0
125,2019-01-01,2019-01-15,21.0,54.0
125,2019-01-19,2019-01-19,54.0,115.0
125,2019-01-27,2019-02-04,115.0,99.0
125,2019-02-05,2019-02-18,99.0,139.0
125,2019-02-19,2019-03-03,139.0,99.0
125,2019-03-09,2019-03-22,99.0,51.0
125,2019-03-23,2019-04-16,51.0,99.0
125,2019-04-23,2019-05-06,99.0,111.0
125,2019-05-06,2019-05-24,111.0,99.0
125,2019-05-28,2019-06-08,99.0,151.0
125,2019-06-10,2019-06-20,151.0,99.0
125,2019-06-22,2019-07-07,99.0,51.0
125,2019-07-07,2019-07-19,51.0,99.0
125,2019-07-24,2019-08-04,99.0,111.0
126,2019-01-07,2019-01-14,99.0,154.0
126,2019-01-15,2019-01-28,154.0,99.0
126,2019-03-08,2019-03-15,99.0,154.0
126,2019-03-16,2019-03-27,154.0,99.0
126,2019-04-14,2019-04-20,99.0,154.0
126,2019-04-23,2019-05-03,154.0,99.0
126,2019-05-04,2019-05-10,99.0,154.0
126,2019-05-11,2019-05-21,154.0,99.0
126,2019-06-26,2019-07-03,99.0,154.0
126,2019-07-04,2019-07-14,154.0,99.0
126,2019-07-15,2019-07-22,99.0,154.0
126,2019-07-25,2019-08-03,154.0,99.0
126,2019-08-21,2019-08-27,99.0,154.0
126,2019-08-29,2019-09-06,154.0,99.0
126,2019-09-07,2019-09-15,99.0,154.0
126,2019-09-16,2019-09-24,154.0,99.0
126,2019-10-15,2019-10-23,99.0,54.0
126,2019-10-25,2019-10-26,54.0,115.0
126,2019-10-26,2019-10-27,115.0,54.0
126,2019-11-15,2019-11-23,54.0,99.0
127,2019-02-08,2019-02-15,99.0,154.0
127,2019-02-19,2019-02-27,154.0,99.0
127,2019-02-28,2019-03-07,99.0,154.0
127,2019-03-08,2019-03-26,154.0,99.0
127,2019-04-28,2019-05-05,99.0,154.0
127,2019-05-09,2019-05-16,154.0,99.0
127,2019-05-17,2019-05-24,99.0,154.0
127,2019-05-25,2019-06-03,154.0,99.0
127,2019-06-04,2019-06-10,99.0,154.0
127,2019-06-11,2019-06-20,154.0,99.0
127,2019-06-21,2019-06-27,99.0,154.0
127,2019-06-28,2019-07-06,154.0,99.0
127,2019-07-11,2019-07-17,99.0,154.0
127,2019-07-18,2019-07-27,154.0,99.0
127,2019-07-28,2019-08-03,99.0,154.0
127,2019-08-04,2019-08-12,154.0,99.0
127,2019-08-14,2019-08-21,99.0,154.0
127,2019-08-24,2019-09-02,154.0,99.0
127,2019-09-03,2019-09-11,99.0,154.0
127,2019-09-13,2019-09-25,154.0,99.0
127,2019-09-26,2019-10-03,99.0,154.0
128,2019-01-13,2019-01-23,51.0,99.0
128,2019-01-24,2019-02-05,99.0,151.0
128,2019-02-06,2019-02-25,151.0,99.0
128,2019-03-01,2019-03-14,99.0,123.0
128,2019-03-15,2019-04-07,123.0,99.0
128,2019-04-08,2019-04-21,99.0,111.0
128,2019-04-23,2019-05-06,111.0,99.0
128,2019-05-06,2019-05-22,99.0,139.0
128,2019-05-23,2019-06-06,139.0,99.0
128,2019-06-07,2019-06-24,99.0,123.0
128,2019-06-25,2019-07-10,123.0,99.0
128,2019-07-18,2019-08-01,99.0,51.0
128,2019-08-02,2019-08-21,51.0,99.0
128,2019-08-25,2019-09-05,99.0,151.0
128,2019-09-05,2019-09-25,151.0,99.0
128,2019-10-09,2019-10-21,99.0,139.0
128,2019-10-22,2019-11-03,139.0,115.0
128,2019-11-08,2019-11-23,115.0,99.0
128,2019-11-25,2019-12-06,99.0,112.0
128,2019-12-08,2019-12-18,112.0,99.0
129,2019-01-02,2019-01-15,99.0,22.0
129,2019-01-16,2019-01-29,22.0,99.0
129,2019-01-30,2019-02-11,99.0,51.0
129,2019-02-12,2019-02-26,51.0,99.0
129,2019-03-01,2019-03-15,99.0,48.0
129,2019-03-18,2019-04-03,48.0,99.0
129,2019-04-04,2019-04-18,99.0,139.0
129,2019-04-18,2019-05-04,139.0,99.0
129,2019-05-06,2019-05-15,99.0,51.0
129,2019-05-16,2019-05-24,51.0,54.0
129,2019-06-25,2019-06-25,54.0,115.0
129,2019-06-29,2019-07-25,115.0,99.0
129,2019-07-26,2019-08-08,99.0,111.0
129,2019-08-09,2019-08-30,111.0,99.0
129,2019-08-31,2019-09-12,99.0,130.0
129,2019-09-12,2019-09-28,130.0,99.0
129,2019-10-19,2019-11-04,99.0,152.0
129,2019-11-05,2019-11-27,152.0,99.0
129,2019-11-28,2019-12-08,99.0,71.0
129,2019-12-10,2019-12-23,71.0,99.0
130,2019-01-02,2019-01-16,18.0,156.0
130,2019-01-18,2019-01-30,156.0,139.0
130,2019-01-31,2019-02-13,139.0,156.0
130,2019-02-15,2019-02-25,156.0,139.0
130,2019-02-26,2019-03-08,139.0,156.0
130,2019-03-11,2019-03-25,156.0,71.0
130,2019-03-26,2019-04-07,71.0,156.0
130,2019-04-08,2019-04-19,156.0,111.0
130,2019-04-21,2019-05-05,111.0,156.0
130,2019-05-06,2019-05-18,156.0,139.0
130,2019-05-19,2019-05-29,139.0,156.0
130,2019-05-30,2019-06-07,156.0,7.0
130,2019-06-10,2019-06-23,7.0,156.0
130,2019-06-25,2019-07-04,156.0,111.0
130,2019-07-05,2019-07-19,111.0,156.0
130,2019-07-21,2019-08-01,156.0,139.0
130,2019-08-02,2019-08-13,139.0,156.0
130,2019-08-15,2019-08-27,156.0,111.0
130,2019-08-28,2019-09-06,111.0,156.0
130,2019-09-07,2019-09-18,156.0,139.0
130,2019-09-19,2019-09-29,139.0,99.0
130,2019-10-01,2019-10-13,99.0,139.0
130,2019-10-15,2019-10-22,139.0,115.0
130,2019-10-25,2019-11-01,115.0,156.0
130,2019-11-02,2019-11-16,156.0,143.0
130,2019-11-17,2019-11-27,143.0,156.0
130,2019-11-28,2019-12-10,156.0,111.0
131,2019-01-07,2019-01-09,13.0,34.0
131,2019-01-11,2019-02-14,34.0,48.0
131,2019-02-15,2019-03-02,48.0,69.0
131,2019-03-04,2019-03-10,69.0,29.0
131,2019-03-11,2019-03-20,29.0,69.0
131,2019-03-21,2019-04-05,69.0,11.0
131,2019-04-06,2019-04-09,11.0,34.0
131,2019-04-11,2019-05-16,34.0,149.0
131,2019-05-18,2019-05-25,149.0,69.0
131,2019-05-27,2019-06-11,69.0,30.0
131,2019-06-13,2019-07-14,30.0,34.0
131,2019-07-15,2019-08-02,34.0,69.0
131,2019-08-04,2019-08-15,69.0,13.0
131,2019-08-16,2019-08-24,13.0,69.0
131,2019-08-25,2019-08-31,69.0,139.0
131,2019-09-01,2019-09-08,139.0,69.0
131,2019-09-10,2019-09-23,69.0,34.0
131,2019-10-28,2019-11-23,34.0,38.0
131,2019-11-23,2019-12-18,38.0,7.0
131,2019-12-20,2019-12-23,7.0,149.0
132,2019-01-06,2019-01-16,156.0,14.0
132,2019-01-17,2019-02-01,14.0,156.0
132,2019-02-03,2019-03-15,156.0,14.0
132,2019-03-16,2019-03-26,14.0,156.0
132,2019-03-27,2019-04-04,156.0,139.0
132,2019-04-06,2019-04-12,139.0,54.0
132,2019-05-03,2019-05-04,54.0,115.0
132,2019-05-06,2019-05-14,115.0,156.0
132,2019-05-19,2019-06-01,156.0,7.0
132,2019-06-01,2019-06-16,7.0,156.0
132,2019-06-28,2019-07-07,156.0,14.0
132,2019-07-09,2019-07-22,14.0,156.0
132,2019-07-25,2019-08-02,156.0,7.0
132,2019-08-03,2019-08-15,7.0,156.0
132,2019-08-20,2019-08-28,156.0,154.0
132,2019-08-28,2019-08-30,154.0,7.0
132,2019-08-31,2019-09-12,7.0,156.0
132,2019-09-14,2019-09-25,156.0,70.0
132,2019-09-27,2019-09-28,70.0,34.0
132,2019-09-29,2019-10-11,34.0,156.0
132,2019-10-12,2019-10-20,156.0,139.0
132,2019-10-21,2019-10-29,139.0,156.0
132,2019-10-30,2019-11-15,156.0,30.0
132,2019-11-17,2019-12-02,30.0,156.0
132,2019-12-04,2019-12-12,156.0,34.0
132,2019-12-12,2019-12-15,34.0,14.0
133,2019-01-11,2019-01-18,51.0,100.0
133,2019-01-20,2019-01-31,100.0,51.0
133,2019-02-01,2019-02-12,51.0,100.0
133,2019-02-14,2019-02-22,100.0,51.0
133,2019-02-23,2019-03-02,51.0,100.0
133,2019-03-23,2019-03-31,100.0,51.0
133,2019-03-31,2019-04-08,51.0,100.0
133,2019-04-09,2019-04-18,100.0,51.0
133,2019-04-19,2019-04-30,51.0,100.0
133,2019-04-30,2019-05-09,100.0,51.0
133,2019-05-10,2019-05-24,51.0,100.0
133,2019-05-25,2019-06-03,100.0,112.0
133,2019-06-04,2019-06-20,112.0,100.0
133,2019-06-21,2019-07-01,100.0,51.0
133,2019-07-01,2019-07-26,51.0,100.0
133,2019-07-26,2019-08-10,100.0,65.0
133,2019-08-10,2019-08-19,65.0,100.0
133,2019-08-20,2019-08-28,100.0,112.0
133,2019-08-29,2019-09-13,112.0,100.0
133,2019-09-15,2019-09-23,100.0,65.0
133,2019-09-24,2019-10-05,65.0,100.0
133,2019-10-06,2019-10-30,100.0,115.0
133,2019-10-31,2019-11-18,115.0,100.0
133,2019-11-20,2019-11-27,100.0,65.0
133,2019-11-28,2019-12-19,65.0,51.0
135,2019-01-07,2019-01-15,65.0,100.0
135,2019-01-16,2019-01-25,100.0,65.0
135,2019-01-26,2019-02-06,65.0,100.0
135,2019-02-08,2019-02-16,100.0,65.0
135,2019-02-17,2019-02-25,65.0,100.0
135,2019-02-27,2019-03-07,100.0,65.0
135,2019-03-08,2019-03-23,65.0,115.0
135,2019-04-21,2019-04-30,115.0,100.0
135,2019-05-10,2019-05-19,100.0,51.0
135,2019-05-19,2019-06-13,51.0,100.0
135,2019-06-13,2019-06-26,100.0,65.0
135,2019-06-27,2019-07-11,65.0,100.0
135,2019-07-12,2019-07-23,100.0,65.0
135,2019-07-23,2019-08-06,65.0,100.0
135,2019-08-07,2019-08-17,100.0,65.0
135,2019-08-17,2019-08-27,65.0,100.0
135,2019-08-28,2019-09-07,100.0,30.0
135,2019-09-07,2019-09-21,30.0,100.0
135,2019-09-22,2019-09-30,100.0,22.0
135,2019-10-01,2019-10-12,22.0,100.0
135,2019-10-13,2019-10-23,100.0,51.0
135,2019-10-23,2019-11-02,51.0,100.0
135,2019-11-04,2019-11-15,100.0,51.0
135,2019-11-15,2019-11-24,51.0,100.0
135,2019-11-25,2019-12-09,100.0,7.0
135,2019-12-09,2019-12-18,7.0,100.0
136,2019-01-02,2019-01-21,114.0,51.0
136,2019-01-22,2019-02-24,51.0,30.0
136,2019-02-25,2019-03-11,30.0,63.0
136,2019-03-22,2019-04-14,63.0,100.0
136,2019-04-18,2019-04-26,100.0,65.0
136,2019-04-27,2019-05-12,65.0,100.0
136,2019-06-01,2019-06-13,100.0,51.0
136,2019-06-14,2019-06-29,51.0,100.0
136,2019-06-30,2019-07-11,100.0,51.0
136,2019-07-12,2019-07-20,51.0,100.0
136,2019-07-21,2019-07-29,100.0,51.0
136,2019-07-30,2019-08-02,51.0,34.0
136,2019-08-03,2019-08-14,34.0,100.0
136,2019-08-15,2019-08-26,100.0,51.0
136,2019-08-27,2019-09-04,51.0,100.0
136,2019-09-05,2019-09-19,100.0,65.0
136,2019-09-20,2019-10-01,65.0,100.0
136,2019-10-22,2019-10-29,100.0,22.0
136,2019-10-30,2019-11-08,22.0,100.0
136,2019-11-09,2019-11-21,100.0,51.0
136,2019-11-21,2019-11-29,51.0,100.0
137,2019-01-15,2019-01-25,115.0,121.0
137,2019-01-26,2019-02-21,121.0,11.0
137,2019-02-22,2019-03-19,11.0,51.0
137,2019-03-20,2019-04-02,51.0,90.0
137,2019-04-07,2019-04-14,90.0,30.0
137,2019-04-15,2019-04-27,30.0,90.0
137,2019-04-28,2019-05-09,90.0,152.0
137,2019-05-10,2019-05-20,152.0,90.0
137,2019-05-21,2019-05-30,90.0,98.0
137,2019-06-01,2019-06-10,98.0,90.0
137,2019-06-13,2019-06-30,90.0,30.0
137,2019-07-01,2019-07-24,30.0,123.0
137,2019-07-25,2019-08-13,123.0,115.0
137,2019-08-13,2019-08-30,115.0,65.0
137,2019-08-31,2019-09-12,65.0,90.0
137,2019-09-13,2019-09-23,90.0,22.0
137,2019-09-25,2019-10-05,22.0,90.0
137,2019-10-06,2019-10-13,90.0,152.0
137,2019-10-15,2019-10-25,152.0,100.0
137,2019-10-27,2019-11-25,100.0,51.0
137,2019-11-26,2019-12-05,51.0,156.0
137,2019-12-06,2019-12-16,156.0,152.0
138,2019-01-30,2019-03-14,23.0,151.0
138,2019-03-15,2019-03-31,151.0,59.0
138,2019-04-01,2019-04-15,59.0,151.0
138,2019-04-17,2019-05-27,151.0,59.0
138,2019-05-29,2019-08-25,59.0,54.0
138,2019-09-02,2019-09-03,54.0,115.0
138,2019-09-04,2019-09-14,115.0,100.0
138,2019-09-15,2019-09-25,100.0,123.0
138,2019-09-26,2019-11-02,123.0,151.0
139,2019-01-10,2019-01-17,69.0,173.0
139,2019-01-24,2019-02-03,173.0,69.0
139,2019-02-06,2019-04-01,69.0,173.0
139,2019-04-10,2019-04-25,173.0,69.0
139,2019-05-22,2019-05-31,69.0,178.0
139,2019-06-05,2019-06-10,178.0,173.0
139,2019-06-14,2019-06-20,173.0,69.0
139,2019-06-21,2019-07-05,69.0,178.0
139,2019-07-09,2019-07-20,178.0,69.0
139,2019-07-22,2019-07-29,69.0,173.0
139,2019-08-08,2019-08-17,173.0,69.0
139,2019-08-19,2019-08-29,69.0,178.0
139,2019-09-05,2019-10-26,178.0,111.0
139,2019-10-26,2019-11-01,111.0,69.0
139,2019-11-03,2019-11-23,69.0,34.0
139,2019-11-24,2019-12-13,34.0,69.0
140,2019-02-21,2019-03-15,69.0,34.0
140,2019-03-16,2019-03-28,34.0,115.0
140,2019-03-31,2019-04-01,115.0,54.0
140,2019-04-28,2019-05-08,54.0,69.0
140,2019-05-11,2019-05-19,69.0,34.0
140,2019-05-19,2019-06-01,34.0,69.0
140,2019-06-02,2019-06-10,69.0,34.0
140,2019-06-11,2019-06-18,34.0,69.0
140,2019-06-20,2019-06-27,69.0,11.0
140,2019-06-29,2019-07-31,11.0,69.0
140,2019-08-02,2019-08-12,69.0,13.0
140,2019-08-14,2019-08-21,13.0,69.0
140,2019-08-22,2019-09-09,69.0,98.0
140,2019-09-10,2019-09-17,98.0,69.0
140,2019-09-19,2019-09-26,69.0,29.0
140,2019-09-27,2019-10-10,29.0,69.0
140,2019-10-11,2019-10-26,69.0,149.0
140,2019-10-27,2019-11-05,149.0,69.0
140,2019-11-07,2019-11-16,69.0,139.0
140,2019-11-17,2019-11-28,139.0,69.0
141,2019-01-01,2019-02-11,157.0,38.0
141,2019-02-12,2019-02-19,38.0,157.0
141,2019-02-20,2019-02-28,157.0,152.0
141,2019-03-01,2019-03-08,152.0,157.0
141,2019-03-09,2019-04-04,157.0,22.0
141,2019-04-05,2019-04-11,22.0,157.0
141,2019-04-13,2019-04-21,157.0,72.0
141,2019-04-23,2019-04-28,72.0,157.0
141,2019-04-30,2019-05-15,157.0,54.0
141,2019-06-10,2019-06-18,54.0,157.0
141,2019-06-21,2019-06-28,157.0,152.0
141,2019-06-28,2019-07-15,152.0,72.0
141,2019-07-15,2019-08-07,72.0,130.0
141,2019-08-07,2019-08-14,130.0,157.0
141,2019-08-15,2019-08-22,157.0,58.0
141,2019-09-11,2019-09-20,58.0,157.0
141,2019-09-21,2019-09-28,157.0,51.0
141,2019-09-29,2019-10-14,51.0,157.0
141,2019-10-16,2019-10-23,157.0,58.0
141,2019-10-23,2019-10-25,58.0,72.0
141,2019-11-07,2019-11-23,72.0,11.0
141,2019-11-23,2019-11-26,11.0,18.0
141,2019-11-27,2019-12-15,18.0,58.0
142,2019-01-01,2019-01-17,22.0,152.0
142,2019-02-04,2019-02-20,152.0,71.0
142,2019-02-21,2019-04-28,71.0,22.0
142,2019-04-29,2019-05-07,22.0,157.0
142,2019-05-09,2019-05-15,157.0,152.0
142,2019-05-16,2019-06-09,152.0,157.0
142,2019-06-13,2019-06-20,157.0,40.0
142,2019-06-21,2019-07-07,40.0,30.0
142,2019-07-08,2019-07-23,30.0,51.0
142,2019-07-24,2019-08-07,51.0,7.0
142,2019-08-07,2019-08-14,7.0,115.0
142,2019-09-09,2019-11-18,115.0,72.0
142,2019-11-19,2019-12-05,72.0,70.0
142,2019-12-06,2019-12-21,70.0,22.0
143,2019-01-17,2019-01-24,92.0,152.0
143,2019-01-25,2019-03-04,152.0,22.0
143,2019-03-05,2019-03-16,22.0,92.0
143,2019-03-17,2019-03-24,92.0,22.0
143,2019-03-25,2019-04-13,22.0,139.0
143,2019-05-23,2019-06-05,139.0,111.0
143,2019-06-06,2019-06-17,111.0,92.0
143,2019-06-19,2019-06-27,92.0,22.0
143,2019-06-28,2019-07-23,22.0,92.0
143,2019-07-24,2019-07-31,92.0,22.0
143,2019-08-01,2019-08-25,22.0,130.0
143,2019-08-26,2019-09-14,130.0,92.0
143,2019-09-15,2019-09-23,92.0,139.0
143,2019-09-24,2019-10-06,139.0,92.0
143,2019-10-07,2019-10-14,92.0,22.0
143,2019-10-15,2019-12-11,22.0,139.0
144,2019-01-02,2019-01-08,92.0,173.0
144,2019-01-14,2019-01-18,173.0,92.0
144,2019-01-18,2019-01-22,92.0,173.0
144,2019-01-24,2019-01-29,173.0,92.0
144,2019-01-30,2019-02-03,92.0,173.0
144,2019-02-05,2019-02-08,173.0,92.0
144,2019-02-19,2019-02-22,92.0,173.0
144,2019-02-23,2019-02-26,173.0,92.0
144,2019-02-27,2019-03-02,92.0,173.0
144,2019-03-05,2019-03-17,173.0,92.0
144,2019-03-18,2019-03-22,92.0,173.0
144,2019-05-09,2019-05-15,173.0,92.0
144,2019-05-16,2019-05-20,92.0,173.0
144,2019-06-21,2019-06-25,173.0,92.0
144,2019-06-25,2019-06-28,92.0,173.0
144,2019-06-30,2019-07-03,173.0,92.0
144,2019-07-04,2019-07-07,92.0,173.0
144,2019-07-11,2019-07-14,173.0,92.0
144,2019-07-15,2019-07-18,92.0,173.0
144,2019-07-30,2019-08-03,173.0,92.0
144,2019-08-05,2019-08-08,92.0,173.0
144,2019-08-10,2019-08-14,173.0,92.0
144,2019-08-14,2019-08-17,92.0,173.0
144,2019-08-20,2019-08-23,173.0,92.0
144,2019-08-24,2019-08-27,92.0,173.0
144,2019-08-29,2019-09-01,173.0,92.0
144,2019-09-02,2019-09-05,92.0,173.0
144,2019-09-07,2019-09-20,173.0,92.0
144,2019-09-20,2019-09-24,92.0,173.0
144,2019-09-25,2019-09-28,173.0,92.0
144,2019-09-29,2019-10-01,92.0,173.0
144,2019-10-05,2019-10-07,173.0,92.0
144,2019-10-08,2019-10-11,92.0,173.0
144,2019-10-15,2019-10-18,173.0,92.0
144,2019-10-19,2019-10-22,92.0,173.0
144,2019-10-23,2019-10-27,173.0,92.0
144,2019-10-27,2019-10-30,92.0,173.0
144,2019-11-10,2019-11-14,173.0,92.0
144,2019-11-14,2019-11-17,92.0,173.0
144,2019-12-12,2019-12-15,173.0,92.0
144,2019-12-15,2019-12-18,92.0,173.0
145,2019-01-19,2019-02-09,29.0,69.0
145,2019-02-10,2019-02-21,69.0,29.0
145,2019-02-24,2019-03-01,29.0,154.0
145,2019-03-06,2019-03-07,154.0,76.0
145,2019-04-12,2019-04-13,76.0,154.0
145,2019-04-16,2019-04-27,154.0,69.0
145,2019-04-30,2019-05-06,69.0,29.0
145,2019-05-07,2019-05-13,29.0,69.0
145,2019-05-15,2019-06-05,69.0,29.0
145,2019-06-06,2019-06-12,29.0,69.0
145,2019-06-14,2019-06-20,69.0,29.0
145,2019-07-07,2019-07-14,29.0,69.0
145,2019-07-15,2019-07-20,69.0,29.0
145,2019-07-21,2019-07-27,29.0,69.0
145,2019-07-29,2019-08-04,69.0,29.0
145,2019-09-06,2019-09-11,29.0,69.0
145,2019-09-13,2019-09-18,69.0,29.0
145,2019-10-13,2019-10-17,29.0,154.0
145,2019-11-04,2019-11-13,154.0,69.0
145,2019-11-15,2019-11-21,69.0,29.0
145,2019-12-10,2019-12-15,29.0,69.0
145,2019-12-17,2019-12-23,69.0,29.0
146,2019-01-15,2019-01-30,152.0,13.0
146,2019-01-31,2019-02-21,13.0,90.0
146,2019-02-23,2019-03-02,90.0,51.0
146,2019-03-03,2019-04-03,51.0,111.0
146,2019-04-04,2019-04-11,111.0,21.0
146,2019-04-12,2019-04-13,21.0,90.0
146,2019-04-13,2019-04-19,90.0,22.0
146,2019-04-21,2019-04-27,22.0,90.0
146,2019-04-30,2019-05-02,90.0,121.0
146,2019-05-03,2019-05-06,121.0,90.0
146,2019-05-07,2019-05-14,90.0,139.0
146,2019-05-14,2019-05-20,139.0,90.0
146,2019-05-23,2019-05-30,90.0,51.0
146,2019-05-31,2019-06-10,51.0,90.0
146,2019-06-18,2019-06-27,90.0,48.0
146,2019-06-28,2019-07-06,48.0,90.0
146,2019-07-08,2019-07-15,90.0,7.0
146,2019-07-15,2019-07-21,7.0,90.0
146,2019-07-25,2019-08-01,90.0,65.0
146,2019-08-01,2019-08-09,65.0,90.0
146,2019-08-13,2019-08-19,90.0,65.0
146,2019-08-19,2019-08-26,65.0,90.0
146,2019-09-02,2019-09-10,90.0,146.0
146,2019-09-10,2019-09-18,146.0,90.0
146,2019-10-01,2019-10-07,90.0,34.0
146,2019-10-08,2019-10-15,34.0,90.0
146,2019-10-17,2019-10-21,90.0,7.0
146,2019-10-21,2019-10-28,7.0,69.0
146,2019-10-30,2019-11-11,69.0,34.0
146,2019-11-12,2019-11-20,34.0,115.0
146,2019-11-23,2019-11-25,115.0,90.0
146,2019-11-25,2019-12-02,90.0,146.0
146,2019-12-03,2019-12-11,146.0,90.0
